Date,1 Mo,2 Mo,3 Mo,6 Mo,1 Yr,2 Yr,3 Yr,5 Yr,7 Yr,10 Yr,20 Yr,30 Yr
03/05/19,0.004081632653,0.00406504065,0.02766798419,0.003937007874,0.003921568627,-0.0119047619,0.00395256917,0.03802281369,0.03308823529,0.07167235495,0.0487012987,#DIV/0!
03/06/19,0.004098360656,0.01214574899,0.02371541502,0.003937007874,-0.007936507937,-0.01204819277,0,0.03861003861,0.03717472119,0.0724137931,0.0522875817,#DIV/0!
03/07/19,0.00406504065,-0.004081632653,0.02777777778,0,-0.02024291498,-0.01229508197,0,0.03937007874,0.03787878788,0.07692307692,0.05610561056,#DIV/0!
03/08/19,0.00406504065,0,0.02380952381,0.00395256917,-0.03265306122,-0.008230452675,-0.004132231405,0.03585657371,0.04198473282,0.074204947,0.05666666667,#DIV/0!
03/11/19,0.004081632653,0.00406504065,0.03149606299,-0.00395256917,-0.02429149798,-0.008163265306,-0.004098360656,0.03557312253,0.04166666667,0.07692307692,0.05610561056,#DIV/0!
03/12/19,0.008130081301,0,0.02766798419,-0.003968253968,-0.02857142857,-0.01659751037,0,0.036,0.04214559387,0.07446808511,0.06,#DIV/0!
03/13/19,0.004098360656,0.004081632653,0.03162055336,0,-0.03265306122,-0.01659751037,0.004132231405,0.03585657371,0.03831417625,0.07446808511,0.06622516556,#DIV/0!
03/14/19,-0.008130081301,-0.004081632653,0.02777777778,0,-0.0243902439,-0.01652892562,0.004115226337,0.0395256917,0.03802281369,0.08041958042,0.05921052632,#DIV/0!
03/15/19,0,-0.004081632653,0.02777777778,0,-0.03703703704,-0.01673640167,0.004166666667,0.03614457831,0.03861003861,0.08480565371,0.06291390728,#DIV/0!
03/18/19,-0.00406504065,-0.008196721311,0.02788844622,0.003968253968,-0.02857142857,-0.01659751037,0.004132231405,0.03585657371,0.03461538462,0.08127208481,0.05980066445,#DIV/0!
03/19/19,0.004048582996,-0.00406504065,0.02380952381,-0.008,-0.0162601626,-0.01652892562,0,0.03585657371,0.03831417625,0.08098591549,0.05960264901,#DIV/0!
03/20/19,0,0.01209677419,0.004016064257,-0.008097165992,-0.02916666667,-0.02564102564,0,0.04098360656,0.03937007874,0.08960573477,0.06375838926,#DIV/0!
03/21/19,-0.01619433198,0.008032128514,0.004,-0.008064516129,-0.02904564315,-0.02991452991,0,0.04098360656,0.03937007874,0.08633093525,0.06081081081,#DIV/0!
03/22/19,-0.004032258065,-0.008130081301,0.008064516129,-0.01224489796,-0.06060606061,-0.03125,0,0.04273504274,0.04098360656,0.09293680297,0.06597222222,#DIV/0!
03/25/19,0,-0.00406504065,0.01204819277,-0.03319502075,-0.06637168142,-0.03196347032,0.009049773756,0.0474137931,0.04526748971,0.09328358209,0.06620209059,#DIV/0!
03/26/19,-0.008196721311,0.008130081301,0.01204819277,-0.02049180328,-0.08928571429,-0.02752293578,0,0.0480349345,0.04979253112,0.09737827715,0.06643356643,#DIV/0!
03/27/19,-0.008230452675,0.004098360656,0.008130081301,-0.025,-0.08108108108,-0.02777777778,0.009174311927,0.04385964912,0.0460251046,0.09125475285,0.07067137809,#DIV/0!
03/28/19,0.004081632653,-0.008230452675,0.004098360656,-0.01666666667,-0.07623318386,-0.02293577982,0.009090909091,0.03930131004,0.04184100418,0.08778625954,0.06761565836,#DIV/0!
03/29/19,0.004098360656,-0.01666666667,0.01639344262,-0.01666666667,-0.05726872247,-0.02714932127,0.008968609865,0.03463203463,0.04149377593,0.08365019011,0.0640569395,#DIV/0!
04/01/19,0.004115226337,0,0.01219512195,-0.02074688797,-0.03433476395,-0.01746724891,0.008658008658,0.0375,0.03614457831,0.08118081181,0.06228373702,#DIV/0!
04/02/19,-0.004132231405,0,0.01224489796,-0.01659751037,-0.04782608696,-0.01769911504,0.008771929825,0.04201680672,0.04032258065,0.08148148148,0.0625,#DIV/0!
04/03/19,0.004115226337,0.004098360656,0.004081632653,-0.01659751037,-0.03433476395,-0.01746724891,0.01293103448,0.04132231405,0.03968253968,0.08363636364,0.0614334471,#DIV/0!
04/04/19,0,0.004098360656,0.008130081301,-0.02074688797,-0.03433476395,-0.01746724891,0.01293103448,0.03734439834,0.03984063745,0.08394160584,0.06164383562,#DIV/0!
04/05/19,0.004115226337,0.004098360656,0.008130081301,-0.01234567901,-0.03404255319,-0.02173913043,0.004329004329,0.0375,0.04,0.08088235294,0.06529209622,#DIV/0!
04/08/19,0.004098360656,-0.004115226337,0.02016129032,-0.02057613169,-0.02966101695,-0.02164502165,0.008583690987,0.03719008264,0.03968253968,0.0802919708,0.06484641638,#DIV/0!
04/09/19,0.004115226337,-0.004132231405,0.0162601626,-0.01652892562,-0.02978723404,-0.01731601732,0,0.0375,0.0438247012,0.08058608059,0.06506849315,#DIV/0!
